#separateur|	;date_format|dd/MM/yyyy;heure_format|hh:mm:ss;float_separateur|,;
CodeStation	Jour	TMax	TMin	TMoy	HMax	HMin	HMoy	Vt	Ins	Rg	ETP
US0001	25/06/2006	21,5	15,2				81,7	4,3		17,7	
US0001	26/06/2006	25,5	13				61,2	3,5		28,3	
US0001	27/06/2006	26,8	14,1				58,7	2,2		25,6	
US0001	28/06/2006	27,4	12,3				53,2	0,8		27,3	
US0001	29/06/2006	29,3	12,7				57,7	2,3		27,2	
US0001	30/06/2006	28,2	18,5				71,2	2,8		13,4	
US0001	01/07/2006	32,5	18,2				63,8	3,9		17,1	
US0001	02/07/2006	28,1	20,5				85,3	1,7		1,8	
US0001	03/07/2006	30,2	18,8				84,1	1,9		18,6	
US0001	04/07/2006	25,7	15,5				64,4	3,4		27,6	
US0001	05/07/2006	25,5	13,5				58,7	2,4		28,3	
US0001	06/07/2006	27	14,3				55,1	1,2		26,7	
US0001	07/07/2006	26,9	13,6				61,1	2,5		23,2	
US0001	08/07/2006	25,4	16,6				71,2	2,4		12	
US0001	09/07/2006	31,8	16,1				71,4	2,1		28	
US0001	10/07/2006	23,5	18				85,5	1,5		8,1	
US0001	11/07/2006	26,8	19,8				94,9	3,3		14,3	
US0001	12/07/2006	26,2	20				92,4	2		12,2	
US0001	13/07/2006	31,7	18,6				91	2,3		19,6	
US0001	14/07/2006	30,5	16,9				81,3	1,5		26,9	
US0001	15/07/2006	32,6	20,2				73,8	1,4		27,2	
US0001	16/07/2006	34	20,5				63,2	2,5		27,8	
US0001	17/07/2006	33,3	20,5				74	3,4		25,2	
US0001	18/07/2006	31,1	15,3				60,7	2,6		28,1	
US0001	19/07/2006	33	20,1				83,7	3,8		22,8	
US0001	20/07/2006	29,8	19				75,3	3,5		24	
US0001	21/07/2006	25,1	17,7				82,3	2,9		15,5	
US0001	22/07/2006	27,9	15				69	2,2		26,4	
US0001	23/07/2006	30,5	16,1				69,6	2,4		26,8	
US0001	24/07/2006	29,6	19,3				72,8	3		20,6	
US0001	25/07/2006	31	19,2				77,5	3,2		17,9	
US0001	26/07/2006	30,5	20,1				83,8	1,8		26,1	
US0001	27/07/2006	30,5	20,6				88,8	1,1		17,8	
US0001	28/07/2006	32,1	19,7				69,4	1,8		25,8	
US0001	29/07/2006	33,2	21,5				70,5	1,7		25,3	
US0001	30/07/2006	34,3	22				70,9	2,1		25,8	
US0001	31/07/2006	34,5	23,1				64,5	3,3		26,1	
US0001	01/08/2006	31,6	22,2				78,5	3,1		11,3	
US0001	02/08/2006	28,1	20,2				82,3	2,5		12,5	
US0001	03/08/2006	28,4	18,2				72,7	1,9		26,6	
US0001	04/08/2006	29,1	15,5				69,7	1,9		26,3	
US0001	05/08/2006	28,6	18,2				80,8	3,8		19,6	
US0001	06/08/2006	30,7	19				77,6	2,3		21,9	
US0001	07/08/2006	26,3	18,9				74,5	1,4		13,9	
US0001	08/08/2006	23,3	17,5				90,3	2,3		8,7	
US0001	09/08/2006	30	18,8				91	3		18,8	
US0001	10/08/2006	28,4	19,5				86,3	2		17,3	
US0001	11/08/2006	26	19,6				77,3	2		17,7	
US0001	12/08/2006	26,9	18				86,8	3,2		18,4	
US0001	13/08/2006	26,1	18,1				93,5	2,3		7,8	
US0001	14/08/2006	25,8	15,3				74,1	3		25,5	
US0001	15/08/2006	28,1	15,1				76,8	1,1		24,4	
US0001	16/08/2006	27,4	15,9				76,5	2,5		20,1	
US0001	17/08/2006	27	18,6				95,8	2,3		9,2	
US0001	18/08/2006	27,9	20,5				92,8	1,5		13,4	
US0001	19/08/2006	22,4	15,6				94,3	2,5		9,3	
US0001	20/08/2006	25,9	13,7				79	1		22,7	
US0001	21/08/2006	28,7	14,4				77,1	1		22,6	
US0001	22/08/2006	29,6	16,8				79,7	1,6		22,1	
US0001	23/08/2006	30,5	17,1				69,8	2,6		23	
US0001	24/08/2006	31,7	18,9				75,6	3,6		21,8	
US0001	25/08/2006	23,6	19,8				73,8	2,5		6,5	
US0001	26/08/2006	25,2	17,3				73,3	2		11,2	
US0001	27/08/2006	26,4	14,9				71,6	2,4		14,5	
US0001	28/08/2006	19	15,3				88,7	3,2		5,5	
US0001	29/08/2006	25,8	16,3				75,9	2,9		21,3	
US0001	30/08/2006	26,5	13,7				68,4	1,4		21,9	
US0001	31/08/2006	25,3	13,8				73,2	1,4		22,6	
US0001	01/09/2006	25,3	12,2				74,1	1		17,6	
US0001	02/09/2006	24,4	13,7				93,2	1,6		9	
US0001	03/09/2006	22,8	11				77,5	1,5		16,4	
US0001	04/09/2006	21,5	10,4				85,9	2,1		19,4	
US0001	05/09/2006	26,5	11,9				71,1	2,3		20,9	
US0001	06/09/2006	27,9	14,2				62,4	1,7		20,2	
US0001	07/09/2006	27,5	12,8				67,1	2,2		19,8	
US0001	08/09/2006	29	12,8				59,2	2,5		21	
US0001	09/09/2006	20,7	13,2				92,8	2,7		7,2	
US0001	10/09/2006	16,4	13,3				98,8	3,2		1,6	
US0001	11/09/2006	15,8	12,7				97,2	4,3		3,6	
US0001	12/09/2006	17,4	11,5				89,3	3		7,1	
US0001	13/09/2006	24,6	9,6				66,6	1,4		21,2	
US0001	14/09/2006	25,8	9,6				73,7	3,1		20,1	
US0001	15/09/2006	27,4	12				66,2	5		19,4	
US0001	16/09/2006	29,5	15,6				72,2	6		18,2	
US0001	17/09/2006	20,2	7,9				71,9	4		16,2	
US0001	18/09/2006	13,6	6,5				73,9	4,3		9,4	
US0001	19/09/2006	13,8	3,9				68,5	3,9		12,5	
US0001	20/09/2006	16,8	1,1				64,5	1,4		19,8	
US0001	21/09/2006	16,5	10,2				83,6	4,1		2,7	
US0001	22/09/2006	21,7	11,3				80,4	4,4		10	
US0001	23/09/2006	16,4	8,9				88,5	2,3		7,6	
US0001	24/09/2006	19,8	8,7				68,5	3,5		18,9	
US0001	25/09/2006	23,6	7				62,6	2,3		17,7	
US0001	26/09/2006	25,4	8,1				57,8	2,4		18,4	
US0001	27/09/2006	17,2	9,3				67,2	3,8		12,1	
US0001	28/09/2006	14,4	4				63	2,6		13,8	
US0001	29/09/2006	21,9	6,1				64,7	2,7		16,4	
US0001	30/09/2006	24,3	8,3				64,5	3,1		15,9	
US0001	01/10/2006	30,3	8,6				56,7	3,3		16,2	
US0001	02/10/2006	29,3	17,8				70,5	2,9		14,4	
US0001	03/10/2006	31,3	16,6				67,4	2,5		16,2	
US0001	04/10/2006	23,7	12,5				64,4	5,3		7,7	
US0001	05/10/2006	19,3	9,1				51,5	1,6		16,1	
US0001	06/10/2006	20,1	5,5				52,1	3,9		16	
US0001	07/10/2006	24,4	8,9				41,9	4,4		15,9	
US0001	08/10/2006	22,7	10,5				51,5	3,9		11,5	
US0001	09/10/2006	15,5	7,9				60,7	4,7		9	
US0001	10/10/2006	10,1	7,1				85,7	1,7		3,4	
US0001	11/10/2006	8,1	-0,7				62,9	5,6		7,4	
US0001	12/10/2006	6,2	-3,6				58,3	5,7		12,9	
US0001	13/10/2006	11	-2,3				38,2	6		16,2	
US0001	14/10/2006	11,1	-2,6				31,1	3,1		15,9	
US0001	15/10/2006	14,5	3,4				79,3	3,4		5,3	
US0001	16/10/2006	13	10,3				97,2	4,4		2,7	
US0001	17/10/2006	16,1	7,5				93,5	2,7		3,8	
US0001	18/10/2006	7,5	2,4				89,5	4,1		3,3	
US0001	19/10/2006	7,8	-0,5				68,9	1,5		12	
US0001	20/10/2006	11,4	1				85,4	1,7		4,2	
US0001	21/10/2006	5,8	0				88,6	5,5		2,5	
US0001	22/10/2006	4,9	-2,5				63,2	3,6		10	
US0001	23/10/2006	4,9	-5,8				73,3	2,7		9,5	
US0001	24/10/2006	9	-5,7				67,8	2,3		13	
US0001	25/10/2006	11,5	-1,1				73,8	3		10,8	
US0001	26/10/2006	6,9	4,5				92,3	3,5		2,1	
US0001	27/10/2006	12,9	4,5				69,1	3,8		11,1	
US0001	28/10/2006	12,2	0,2				61,1	2,7		5,7	
US0001	29/10/2006	18,1	-1,1				64,8	2,6		12,7	
US0001	30/10/2006	20,8	-0,3				70,9	6		9,1	
US0001	31/10/2006	3,7	-6,5				60,2	4,4		12,6	
US0001	01/11/2006	5,6	-8				49,7	3,2		11,3	
US0001	02/11/2006	2,6	-8,9				50,8	3		12,4	
US0001	03/11/2006	10,7	-8,1				42,8	2,8		11,3	
US0001	04/11/2006	14,9	1,9				50,3	2,9		9,5	
US0001	05/11/2006	16,4	-1,9				62,6	1,7		11,1	
US0001	06/11/2006	10,8	2,2				97	3		1,8	
US0001	07/11/2006	18,6	4,5				69,6	3,2		9,3	
US0001	08/11/2006	26,5	7,6				54,1	3,9		10,7	
US0001	09/11/2006	14,1	3,7				55	5		10,6	
US0001	10/11/2006	4,1	-3,3				85,1	7,5		2,5	
US0001	11/11/2006	1,2	-8,8				73,7	3,1		11,2	
US0001	12/11/2006	8,4	-3,4				73,7	4,4		5,5	
US0001	13/11/2006	9,9	0,6				82,6	2,6		10,3	
US0001	14/11/2006	6,9	1,3				93,6	3,2		4,4	
US0001	15/11/2006	3,9	0,1				91,2	5,7		3,4	
US0001	16/11/2006	3,2	-2,8				83,5	2,6		5	
US0001	17/11/2006	6,1	-2,8				87,8	0,9		9,8	
US0001	18/11/2006	4,4	-3,7				82,9	3,8		5	
US0001	19/11/2006	4,7	-6				81,6	1		9,8	
US0001	20/11/2006	10,1	-7,1				74,5	3		9,2	
US0001	21/11/2006	12,9	-0,2				55,5	3,5		9,4	
US0001	22/11/2006	16	-0,7				71,7	2,4		7,9	
US0001	23/11/2006	16,6	-0,9				73,3	3,5		8	
US0001	24/11/2006	13,7	1,3				74,3	3,4		7,4	
US0001	25/11/2006	12	0,4				83	1,7		5,7	
US0001	26/11/2006	12,6	3,5				93,2	3,1		2,5	
US0001	27/11/2006	11	3,7				98,9	3,1		1,1	
US0001	28/11/2006	16,1	1,1				93,5	6,5		3,6	
US0001	29/11/2006	1,1	-9,2				77,1	7		1,1	
US0001	30/11/2006	-7,3	-13				67,8	6,1		6,8	
US0001	01/12/2006	-1,4	-13,7				71	4		9,3	
US0001	02/12/2006	-4,5	-12,5				65,4	4,4		9	
US0001	03/12/2006	-8	-14,6				71	4,1		9,7	
US0001	04/12/2006	2,1	-12,4				56,8	4,7		8,8	
US0001	05/12/2006	8,1	-10,9				58,4	5		6,7	
US0001	06/12/2006	3,9	-13,3				68,5	5,6		5	
US0001	07/12/2006	-8,4	-17,4				64,8	4,1		9,5	
US0001	08/12/2006	2,3	-14,4				54,1	5,9		8,2	
US0001	09/12/2006	10,7	-5				58,9	6,4		9,3	
US0001	10/12/2006	10,3	0,6				59,6	6,3		8,4	
US0001	11/12/2006	9,2	-0,3				96	4,1		1,4	
US0001	12/12/2006	7,6	-3				97,3	4		1,2	
US0001	13/12/2006	10,5	-4,3				81,4	3,3		9	
US0001	14/12/2006	12,6	2,8				59,1	5,3		7,3	
US0001	15/12/2006	5,5	-3,1				73,1	3,7		6,9	
US0001	16/12/2006	11,2	2				81,5	4,4		3,9	
US0001	17/12/2006	3,9	-2,1				60	2,7		3,8	
US0001	18/12/2006	3	-6,4				63,7	1,7		7,1	
US0001	19/12/2006	6,5	-8,7				56,6	2,6		8,6	
US0001	20/12/2006	3,6	-2,3				87	3,8		0,9	
US0001	21/12/2006	8	2,7				96,7	3,3		4,1	
US0001	22/12/2006	3,4	0,1				99,1	3,4		1,5	
US0001	23/12/2006	3,8	-3,2				90,2	3,4		7,1	
US0001	24/12/2006	6,1	-5,1				87,4	3,7		7,2	
US0001	25/12/2006	1,5	-5,6				84,1	5		6,6	
US0001	26/12/2006	5	-8,2				75,2	2,8		8,5	
US0001	27/12/2006	5,7	-1,6				70,6	4,2		4,2	
US0001	28/12/2006	7,7	0,2				75,2	3,3		5,8	
US0001	29/12/2006	10,5	3,6				88,9	3,3		5	
US0001	30/12/2006	9,8	5,4				98,7	5,3		1,1	
US0001	31/12/2006	9,6	-3,5				98,5	7,1		1,5	
US0001	01/01/2007	0	-6,5				79,1	4		8,8	
US0001	02/01/2007	1,9	-7,6				83,4	4,7		8,3	
US0001	03/01/2007	7,6	-2,3				76,3	6,3		8,7	
US0001	04/01/2007	9,4	1				89,8	5,8		4,5	
US0001	05/01/2007	4,2	-0,8				95,5	3,7		3,3	
US0001	06/01/2007	5,3	-4,1				84,3	3,7		8,9	
US0001	07/01/2007	2	-4,9				78,6	5		3,2	
US0001	08/01/2007	6,4	-5,5				73,4	5,1		6,6	
US0001	09/01/2007	1,4	-7,7				69,2	5,3		8,2	
US0001	10/01/2007	9,1	-8				61,2	7,2		8,7	
US0001	11/01/2007	7,4	-8,1				80,9	5,6		3,2	
US0001	12/01/2007	-8,1	-14,9				75	6,5		5,1	
US0001	13/01/2007	-9,9	-15,8				83,4	4,2		2,5	
US0001	14/01/2007	-6,4	-10				95,6	4		1,7	
US0001	15/01/2007	-8,7	-21,5				87,2	4		8,3	
US0001	16/01/2007	-13,1	-25,3				75,7	1,9		10,2	
US0001	17/01/2007	-6,4	-18,6				81	4,9		9,5	
US0001	18/01/2007	-2,5	-9,8				86,3	5		7	
US0001	19/01/2007	-2	-13,9				81,6	2,6		10,1	
US0001	20/01/2007	-3,5	-16,4				84,9	4		7,4	
US0001	21/01/2007	-2,7	-8,6				96,1	4,2		6,9	
US0001	22/01/2007	-4,8	-11,8				93,4	3,9		6,6	
US0001	23/01/2007	-1,6	-13,2				89,9	2,9		6,8	
US0001	24/01/2007	-0,9	-7,3				92,8	3,6		5,7	
US0001	25/01/2007	-3,7	-9,4				91,1	3		7,5	
US0001	26/01/2007	4,7	-5,6				84,4	5,6		11,2	
US0001	27/01/2007	-3,8	-16,9				76,5	6,3		10,1	
US0001	28/01/2007	-11,2	-20,8				69,8	4,4		11,5	
US0001	29/01/2007	-2,4	-16,2				75,8	5,9		9	
US0001	30/01/2007	-13,2	-20,5				74,1	4,9		11,8	
US0001	31/01/2007	-6	-20,9				84	5		7	
US0001	01/02/2007	-8,2	-19,6				76,5	3,7		12,1	
US0001	02/02/2007	-11,5	-22,1				65,5	5,7		12,4	
US0001	03/02/2007	-14,3	-23,6				63	5,1		12,6	
US0001	04/02/2007	-16,2	-23,8				65,5	3,7		12,6	
US0001	05/02/2007	-14,5	-22,5				68,3	2,4		9,1	
US0001	06/02/2007	-9,5	-17,3				79,8	4,7		9,1	
US0001	07/02/2007	-12,4	-18,2				72,5	3,4		7,3	
US0001	08/02/2007	-10,9	-17,9				66,9	3		9,1	
US0001	09/02/2007	-10,5	-17,2				65,1	3,4		11,6	
US0001	10/02/2007	-9,1	-21,5				67,1	2,8		12,4	
US0001	11/02/2007	0,7	-9,4				78,1	3,7		7,9	
US0001	12/02/2007	-1,1	-6,8				94,5	4,8		4,3	
US0001	13/02/2007	-6,7	-17				86	7,3		10,6	
US0001	14/02/2007	-13,3	-22,6				73,5	4,1		13,7	
US0001	15/02/2007	-14,3	-23,5				73,9	3,4		14,6	
US0001	16/02/2007	-3,8	-22,2				83,9	6,8		9,9	
US0001	17/02/2007	-4,1	-10,8				83,7	6,2		11,4	
US0001	18/02/2007	0,4	-12,2				85,3	4,9		13,7	
US0001	19/02/2007	5,4	-2				80,1	5,1		11,9	
US0001	20/02/2007	6,6	-2,5				88,5	2,2		14,4	
US0001	21/02/2007	9,7	-1,4				84,8	4,5		14,8	
US0001	22/02/2007	4,5	-3,6				75,4	3,6		15,1	
US0001	23/02/2007	3,6	-1,9				77,7	8,1		7,9	
US0001	24/02/2007	2,4	-1,6				89,1	5,2		1,1	
US0001	25/02/2007	0,2	-4,3				71,1	7		8,6	
US0001	26/02/2007	-1,2	-6,7				86,2	5,1		13,5	
US0001	27/02/2007	0,9	-5,7				84,8	3		15,5	
US0001	28/02/2007	0,6	-3,4				94,5	5,6		3,9	
US0001	01/03/2007	2,2	-4,4				98,8	8,4		4,4	
US0001	02/03/2007	-3,8	-8,5				91,4	9,1		12,1	
US0001	03/03/2007	-7,3	-14,1				82,9	7		17,2	
US0001	04/03/2007	1,3	-16,5				82,2	3,9		17,7	
US0001	05/03/2007	-0,7	-11,3				77	4		16,9	
US0001	06/03/2007	1,8	-12,3				78,6	4		14,6	
US0001	07/03/2007	-0,4	-5,5				88,5	3		9,2	
US0001	08/03/2007	6,4	-5,2				85,8	5,4		17,7	
US0001	09/03/2007	7	-0,8				89,4	3,4		10,5	
US0001	10/03/2007	10,2	-3,7				81,2	1,7		17,3	
US0001	11/03/2007	11,1	-1,5				74,5	3,6		17,2	
US0001	12/03/2007	14,7	3,1				83,4	4,6		14,7	
US0001	13/03/2007	19,8	6,1				78	4,7		17,6	
US0001	14/03/2007	10,7	1				80	5,1		9,4	
US0001	15/03/2007	8	-2				72,5	3,3		12,8	
US0001	16/03/2007	3,4	-4,5				69	4		17	
US0001	17/03/2007	5,7	-3				77,7	2,2		14,9	
US0001	18/03/2007	9,5	-3,3				73,2	4,9		13,6	
US0001	19/03/2007	11	-0,1				67,7	4,8		18,8	
US0001	20/03/2007	12	-2,5				73,9	5,1		12,6	
US0001	21/03/2007	20	6,2				88,9	5,7		4,8	
US0001	22/03/2007	14,7	2,1				63	2,9		17,5	
US0001	23/03/2007	18,4	5,5				83,6	1,9		13	
US0001	24/03/2007	19,8	11,4				89,1	3,4		5,2	
US0001	25/03/2007	24,7	13,1				68,5	6,7		19,3	
US0001	26/03/2007	24,7	12,2				75,5	4,8		16,4	
US0001	27/03/2007	19	10,3				82,3	2,8		10,6	
US0001	28/03/2007	17,9	10,8				89,2	4,5		6,9	
US0001	29/03/2007	15,9	10,8				93,1	4,6		4,3	
US0001	30/03/2007	20,6	11,5				90,1	2,8		8	
US0001	31/03/2007	18,3	5,9				94,6	6		5,3	
US0001	01/04/2007	12,6	3,5				88,3	6,6		6,3	
US0001	02/04/2007	14,3	2,9				82,8	2,7		14	
US0001	03/04/2007	11,1	-6				85,8	8		7,8	
US0001	04/04/2007	1,3	-8				63,2	7,7		15,2	
US0001	05/04/2007	2,5	-7,4				59	5,8		23,3	
US0001	06/04/2007	-1,1	-8,5				54,3	7,8		18,2	
US0001	07/04/2007	2,6	-9,9				52,2	5,8		23,7	
US0001	08/04/2007	5,7	-7,8				52,1	2,4		23	
US0001	09/04/2007	8,5	-5,9				47,7	0,9		23,7	
US0001	10/04/2007	9,4	0,2				56,9	4,3		4,3	
US0001	11/04/2007	2,3	-1,3				87,2	5,9		6,8	
US0001	12/04/2007	5,9	-1,4				77,2	4,6		22,7	
US0001	13/04/2007	9,6	-1,9				73,7	1,1		17,7	
US0001	14/04/2007	11,5	0,7				66,2	2,3		18,4	
US0001	15/04/2007	17,9	0,5				53,8	2,6		25	
US0001	16/04/2007	24,1	3,2				46,2	2,7		25	
US0001	17/04/2007	22,4	6,9				56,6	3,9		21,8	
US0001	18/04/2007	17,9	3,8				56,5	2,1		24,9	
US0001	19/04/2007	15,9	2,4				67,2	3,4		22,9	
US0001	20/04/2007	22,8	7				62,2	5,4		21,5	
US0001	21/04/2007	27,1	10,2				51,9	5,8		24,6	
US0001	22/04/2007	23,7	9,9				76,4	4		10,2	
US0001	23/04/2007	19,6	10,8				70,2	4,1		22,9	
US0001	24/04/2007	12	9,2				93,3	5,4		2,3	
US0001	25/04/2007	10,2	6,1				95,9	7,4		1,6	
US0001	26/04/2007	12,4	5,7				84,5	4,4		9,2	
US0001	27/04/2007	21,2	6,8				65,5	3,1		22,9	
US0001	28/04/2007	24	9,3				56,2	2,9		26,3	
US0001	29/04/2007	31,4	10,2				49,7	4,1		25,9	
US0001	30/04/2007	31,7	14,3				52,1	5		26	
US0001	01/05/2007	23,8	11,6				47,3	4,2		25,3	
US0001	02/05/2007	22,4	7,6				52,9	3,1		25,6	
US0001	03/05/2007	15	11,6				79,7	4,1		3,2	
US0001	04/05/2007	16,4	12,9				99,1	4,1		6,5	
US0001	05/05/2007	22,2	15,1				94,2	6,1		6,6	
US0001	06/05/2007	17,8	11,8				94,5	6		3,9	
US0001	07/05/2007	23,4	15,5				92	4,4		15,2	
US0001	08/05/2007	23,4	11,9				77,4	2,5		20,4	
US0001	09/05/2007	26,7	11,5				62,1	1,3		23,7	
US0001	10/05/2007	29,1	14				52,3	0,7		24,5	
US0001	11/05/2007	28,5	14,6				39,8	3		27,5	
US0001	12/05/2007	26,7	13,4				56,5	2,8		21,5	
US0001	13/05/2007	29,9	15				51,3	5,6		26,9	
US0001	14/05/2007	32,4	18,9				56,9	7,3		25,2	
US0001	15/05/2007	19	10,3				77,5	4,9		10,6	
US0001	16/05/2007	20,8	7,1				54,6	4,7		23,6	
US0001	17/05/2007	19,5	5				44,9	2		29	
US0001	18/05/2007	24,3	6,5				52,3	4,6		27	
US0001	19/05/2007	28,5	12,6				52,3	5,5		27,2	
US0001	20/05/2007	28,5	14,9				59,7	3,6		25,7	
US0001	21/05/2007	28	15,3				55,7	4		25	
US0001	22/05/2007	25,7	16,1				68	5,5		14,4	
US0001	23/05/2007	27,7	16,8				80,6	4,9		12,4	
US0001	24/05/2007	18,1	10,7				89,3	2,7		11	
US0001	25/05/2007	20,3	8,7				69,2	2,1		28,7	
US0001	26/05/2007	22,2	11,9				82,6	2,9		14,6	
US0001	27/05/2007	21,2	8,8				61,2	1,4		28,2	
US0001	28/05/2007	26,6	15,4				80,9	3,4		21,3	
US0001	29/05/2007	27,9	18,2				78,2	3,5		17,5	
US0001	30/05/2007	23,9	15,8				89,6	3,3		12,2	
US0001	31/05/2007	24,3	12,4				73,1	1		26,2	
US0001	01/06/2007	24,2	15,5				87,7	1,5		13,4	
US0001	02/06/2007	24	13,9				76	3,7		25,5	
US0001	03/06/2007	23,3	14,4				82,1	4,4		18,4	
US0001	04/06/2007	26,3	14,9				63,9	4,3		26,5	
US0001	05/06/2007	23,5	13				48,6	2,1		29,7	
US0001	06/06/2007	28,9	12,3				64,3	6		17,3	
US0001	07/06/2007	30,4	15,8				43,7	7,8		25,2	
US0001	08/06/2007	22,6	12				45	3,8		29,2	
US0001	09/06/2007	27,4	10,6				46,6	2,5		29,4	
US0001	10/06/2007	28,6	15				69,3	2,9		24,4	
US0001	11/06/2007	28,6	17,2				76,5	2,5		24,7	
US0001	12/06/2007	30,4	18,8				63,7	3,4		28,5	
US0001	13/06/2007	30,2	17,7				59,1	2,2		28,8	
US0001	14/06/2007	30,9	16,6				54,4	1,8		27,5	
US0001	15/06/2007	31,6	18				55,4	0,9		27,1	
US0001	16/06/2007	31,7	19,7				61,4	1,5		21,3	
US0001	17/06/2007	32,1	20,1				64,2	4,4		24,8	
US0001	18/06/2007	27	17,4				71,1	3,4		11,8	
US0001	19/06/2007	26	13,7				55,3	2		23,3	
US0001	20/06/2007	30,4	13,7				61,5	1,5		29,3	
US0001	21/06/2007	32,2	19,4				80,1	1,6		20,8	
US0001	22/06/2007	23,7	18,7				90,7	2,7		5,6	
US0001	23/06/2007	22,5	16,8				87,9	2,5		12,8	
US0001	24/06/2007	22,1	15,3				85	1,1		7,6	
US0001	25/06/2007	29,8	16,2				82	2,8		24,6	
US0001	26/06/2007	32,2	21,5				77,8	2		27,3	
US0001	27/06/2007	28	18,2				64,4	1,4		25,2	
US0001	28/06/2007	24,5	14,3				72,3	1,6		24,2	
US0001	29/06/2007	24,4	14,9				73,5	0,5		19,3	
US0001	30/06/2007	25,4	13,7				73	0,9		28,9	
US0001	01/07/2007	26,6	13,5				70,4	1,6		28,4	
US0001	02/07/2007	28,4	15,4				73	2,1		27,5	
US0001	03/07/2007	31,8	20,6				76,9	1,9		23,4	
US0001	04/07/2007	31,2	19				76,3	1,2		28,8	
US0001	05/07/2007	31,1	19,6				66,4	1,5		28,5	
US0001	06/07/2007	32,8	19,7				65,8	1,2		27,5	
US0001	07/07/2007	34	20				66,6	2,7		28	
US0001	08/07/2007	34,7	21,8				65	3		28,5	
US0001	09/07/2007	29,1	21				80,8	1,6		16,5	
US0001	10/07/2007	27,7	17,2				70,6	2,4		26,4	
US0001	11/07/2007	25,2	13,6				62,9	2,1		25,4	
US0001	12/07/2007	26,9	12				74,4	1,2		25,2	
US0001	13/07/2007	26,4	12,2				63,4	1		28,6	
US0001	14/07/2007	30	17,1				64,7	2		25,9	
US0001	15/07/2007	29,5	16,9				70,3	0,9		26,3	
US0001	16/07/2007	31,9	19,2				76,3	1,4		25,7	
US0001	17/07/2007	34,4	20,8				73,3	2		22,9	
US0001	18/07/2007	32,6	20,6				79,5	2,7		17,4	
US0001	19/07/2007	28,6	16,6				79,4	2,1		24,8	
US0001	20/07/2007	25,4	13,3				75,6	1,4		27,3	
US0001	21/07/2007	25,9	14,4				71,3	2,7		28,2	
US0001	22/07/2007	28,7	16,2				76,6	2,9		24,2	
US0001	23/07/2007	28,3	17,9				85,7	2		24,3	
US0001	24/07/2007	28,9	18,2				81,2	1,2		25,9	
US0001	25/07/2007	30,5	18,1				76,8	1		25	
US0001	26/07/2007	32,1	18,6				78,3	2,3		23,6	
US0001	27/07/2007	28,2	20,7				87,3	2,6		19,2	
US0001	28/07/2007	28,3	19,1				81,1	1		20	
US0001	29/07/2007	28,6	17				82,9	0,9		24,8	
US0001	30/07/2007	29	19,3				76	1		22,5	
US0001	31/07/2007	29,2	15,8				74,4	1,1		26,2	
US0001	01/08/2007	30,9	17,8				77,5	1		24,5	
US0001	02/08/2007	29,4	17,4				77,1	1,4		22,6	
US0001	03/08/2007	28,8	15,7				66,7	0,5		22,7	
US0001	04/08/2007	28,8	18,4				84,8	2,9		13,4	
US0001	05/08/2007	28,6	21,6				83,9	2,8		13,6	
US0001	06/08/2007	28,4	21,2				91,7	1,7		7,9	
US0001	07/08/2007	30,3	20,4				86,1	1,5		16,4	
US0001	08/08/2007	25,9	20				89,1	1,2		9,9	
US0001	09/08/2007	30,7	20,5				81,7	1,2		24,8	
US0001	10/08/2007	32	20,3				74	1,4		23,6	
US0001	11/08/2007	33	21,8				71,5	2,3		23,5	
US0001	12/08/2007	31	22,1				88,1	2		21,6	
US0001	13/08/2007	31,6	20,9				86,6	2,2		21,5	
US0001	14/08/2007	30,6	22				82,9	1,9		16,3	
US0001	15/08/2007	29,9	22,3				88,1	1,8		12	
US0001	16/08/2007	27	17,7				85,3	1		14,5	
US0001	17/08/2007	26,2	15,7				69,7	1,9		20,7	
US0001	18/08/2007	29,2	15,6				79,5	3,4		20,9	
US0001	19/08/2007	30	20,3				84,9	2,9		15,7	
US0001	20/08/2007	29	19,6				88	2,2		14,3	
US0001	21/08/2007	31,7	19,7				80,6	2,4		22,1	
US0001	22/08/2007	29	18,4				90,3	2,2		9,7	
US0001	23/08/2007	28	18,3				89	1,6		13,1	
US0001	24/08/2007	24,6	18,2				87	1,5		10,3	
US0001	25/08/2007	26,1	13,9				73,4	1,1		23	
US0001	26/08/2007	27,2	15,4				72	3,3		22,8	
US0001	27/08/2007	32,1	20,1				73,4	4		21,7	
US0001	28/08/2007	33	19,7				85,6	3		21,5	
US0001	29/08/2007	24,8	14,9				87,4	2		14,4	
US0001	30/08/2007	25,5	12,4				73,3	0,6		23,6	
US0001	31/08/2007	26,4	13,1				71,3	0,5		22,9	
US0001	01/09/2007	26,6	13,8				71,8	1,3		23,2	
US0001	02/09/2007	29,6	12,5				66,8	1,8		22,6	
US0001	03/09/2007	31,3	16,5				63,5	1,1		22,2	
US0001	04/09/2007	31,6	15,9				72,6	1,8		21,4	
US0001	05/09/2007	29,3	19				85	2		19,8	
US0001	06/09/2007	27,6	19,4				87,2	2,5		9,2	
US0001	07/09/2007	25,3	15,9				76,2	2,6		16,1	
US0001	08/09/2007	26,6	13,1				69,5	1		21,7	
US0001	09/09/2007	22,5	13,5				77,6	1,9		15,6	
US0001	10/09/2007	16,3	9,2				88,6	2		5,3	
US0001	11/09/2007	20,8	8,1				58,2	2,2		21,8	
