Jour	NbJas	NumPhase	DegresDuJour	Lai	FTSW	Cstr	Eto	ETM	ETR	Sla	Assim	DayLength	Par	RgCalc	VDPCalc	TMoyCalc	HMoyCalc	EauDispo	StockSurface	StockRac	RURac	Kcp	Kce	EvapPot	Evap	TrPot	Tr	Lr	Dr	SumDegresDay	BiomasseTotale	BiomasseAerienne	BiomasseFeuilles	BiomasseTiges	BiomasseVegetative	BiomasseRacinaire	Rdt	VitesseRacinaire	FESW	Kc	Ltr	DRespMaint	DBiomTot	DRdtPot	Reallocation	RdtPot	RayExtra	SumDDPhasePrec	SeuilTemp	TMinMoy	TMaxMoy	FtswMoy	IrrigTotDay	Conversion	StockTotal	BiomMc	StockMc	LitFeuilles	LitTiges	FeuillesUp	TigesUp	Hum	EToCO2
05/08/2012	99	5	12,15	3,09450011377686	0,599436244020898	1	5,031836452312	5,93786932213034	5,77463075399216	0,00160000002801019	512,897157137241	14,0668841453203	13,65	27,3	0	20,15	71	0	25,1085379249148	112,913745562146	198	0,900300395695528	0,279759683443578	1,40770497303866	1,24446640490049	4,53016434909168	4,53016434909168	0	0	1379,2	21142,1021227113	19724,4594538218	1934,06253725212	9821,42489050509	11590,9157902368	1417,64266888951	7968,97202606462	12	0,940233598084324	1,18006007913911	0,290021546653345	160,740996325761	352,15616081148	256,025887901583	0	11967,9156813138	37,9127959600026	925,85	1485,85	15,3	25	2,6	0	5,33045892857143	112,913745562146	0	0	0	0	0	0	198	5,031836452312
06/08/2012	100	5	13,95	3,09450009210747	0,570271442233059	1	4,89339341434581	5,76194438632929	5,40369290188831	0,00160000001680611	483,402168583804	14,0278509605244	12,9	25,8	0	21,95	67,6	0	23,1752449154473	107,510052660257	198	0,887473066683318	0,290021546653345	1,41918952641186	1,06093804197088	4,34275485991743	4,34275485991743	0	0	1393,15	21440,2314508441	20022,5887819546	1934,06253725212	9821,42489050509	11590,9157902368	1417,64266888951	8267,10135419734	12	0,864619074549408	1,17749461333666	0,290021550843071	184,173266065812	299,228902517992	293,955649072188	0	11967,9156813138	37,7453791267953	925,85	1485,85	13,2	30,7	1,8	0	5,31601071428571	107,510052660257	0	0	0	0	0	0	198	4,89339341434581
07/08/2012	101	5	17,35	2,99842025517133	0,547020467981098	1	4,08127705545402	4,80568174405677	4,42881106925251	0,00160000001008367	390,269530619844	13,9883403993411	10,45	20,9	0	25,35	71,5	0,8	22,4496255660815	103,881241591005	198	0,887473061446162	0,290021550843071	1,18365830104302	0,80678762623875	3,62202344301376	3,62202344301376	0	0	1410,5	21596,5592328254	20178,9165639359	1874,01264767151	9795,68922354197	11506,3311936365	1417,64266888951	8509,21469272245	12	0,825593833176562	1,17749461228923	0,290021553356906	236,130268615103	154,139262004741	365,600753505553	84,5845966003248	11967,9156813138	37,5748344690428	925,85	1485,85	18,5	32,2	1,2	0	5,29804107142857	103,881241591005	0	0	0	0	0	0	198	4,08127705545402
08/08/2012	102	5	15,4	2,87087752916344	0,570612331267702	1	2,92291926074249	3,44172167984377	3,44172167984377	0,0016000000060502	250,928846609506	13,948368139813	6,85	13,7	0	23,4	90,4	9,1	27,5815728355074	109,539519911161	198	0,887473058303867	0,290021553356906	0,847709584337356	0,847709584337356	2,59401209550641	2,59401209550641	0	0	1425,9	21640,9833471713	20223,3406782818	1794,29844894223	9761,52599551513	11394,0480006127	1417,64266888951	8667,51623382441	12	1	1,17749461166077	0,301384596057018	207,126650264767	43,8021963447384	324,510178904064	112,28319302373	11967,9156813138	37,4011902797302	925,85	1485,85	17,9	28,9	1,8	0	5,28209107142857	109,539519911161	0	0	0	0	0	0	198	2,92291926074249
09/08/2012	103	5	13	2,83880943033786	0,553229898541218	1	4,00917428571354	4,70939201398644	4,59107439060206	0,00160000000363012	378,47850801368	13,9079496341338	10,6	21,2	0	21	83,2	0	25,6863954547246	104,948445520559	198	0,873269254928728	0,301384596057018	1,20830337262196	1,08998574923758	3,50108864136448	3,50108864136448	0	0	1438,9	21847,2293933213	20429,5867244318	1774,25588993569	9752,93632736947	11365,8166120083	1417,64266888951	8902,3945071266	12	0,949778678908658	1,17465385098575	0,317159330448215	175,119815514967	203,358692498714	273,937164009924	28,2313886044841	11967,9156813138	37,224475952939	925,85	1485,85	14,7	27,3	3,8	0	5,26862678571429	104,948445520559	0	0	0	0	0	0	198	4,00917428571354
10/08/2012	104	5	10	2,82678656739549	0,631052755154339	1	3,60023209968233	4,21482832405456	4,21482832405456	0,00160000000217807	327,631516271018	13,8671000998587	9,25	18,5	0	18	77,8	20	27,2428831860164	120,733617196505	198	0,853550836939731	0,317159330448215	1,14184720219342	1,14184720219342	3,07298112186114	3,07298112186114	0	0	1448,9	22034,1054314927	20616,4627626032	1766,74160221713	9749,71591834723	11355,2321962857	1417,64266888951	9100,00524203886	12	1	1,17071016738795	0,321253813464951	143,371660185103	184,259856085914	210,720895392249	10,5844157225338	11967,9156813138	37,0447220188818	925,85	1485,85	11,9	24,1	2,4	20	5,25826964285714	120,733617196505	0	0	0	0	0	0	198	3,60023209968233
11/08/2012	105	5	10,65	2,82678656585625	0,609765743416689	1	3,77217546756242	4,41226289594968	4,26691806261432	0,00160000000130684	391,429475821683	13,8258345122256	11,1	22,2	0	18,65	67,1	0	25,5184105760767	116,46669913389	198	0,848432733168812	0,321253813464951	1,21182575401336	1,066480920678	3,20043714193632	3,20043714193632	0	0	1459,55	22261,7095422177	20844,0668733282	1766,74160221713	9749,71591834723	11355,2321962857	1417,64266888951	9327,60935276384	12	0,938115812190649	1,16968654663376	0,322802490614374	151,117748770246	240,311727051437	224,417753592746	0	11967,9156813138	36,8619601785757	925,85	1485,85	12,1	25,2	0,9	0	5,24723928571429	116,46669913389	0	0	0	0	0	0	198	3,77217546756242
12/08/2012	106	5	9,35	2,67486061680241	0,607407571383284	1	1,45090389602606	1,69654102221275	1,69654102221275	0,00160000000078411	84,4772068179212	13,7841675975593	2,4	4,8	0	17,35	88,8	3,8	28,3009889415079	118,570158111677	198	0,846496886732032	0,322802490614374	0,468355391279312	0,468355391279312	1,22818563093344	1,22818563093344	0	0	1468,9	22205,9899540395	20788,34728515	1671,78788468222	9709,02146797513	11221,483042882	1417,64266888951	9407,53793249262	12	1	1,16929937734641	0,322802490813122	139,41674534489	-54,9395385269692	197,024037191753	78,8096148767013	11967,9156813138	36,6762233380164	925,85	1485,85	15,6	19,1	2,3	0	5,23755535714286	118,570158111677	0	0	0	0	0	0	198	1,45090389602606
13/08/2012	107	5	12,2	2,65234040723193	0,601364434907462	1	3,76032907831919	4,39695044970937	4,3770518181315	0,00160000000047046	376,316526190842	13,7421138277246	11,05	22,1	0	20,2	77,9	0,5	26,9005976069779	114,693106293546	198	0,846496886483598	0,322802490813122	1,21384359275844	1,19394496118057	3,18310685695093	3,18310685695093	0	0	1481,1	22416,4512219192	20998,8085530297	1657,71275403252	9702,98926912526	11201,6572071242	1417,64266888951	9638,10652987189	12	0,991769591649721	1,16929937729672	0,343027641801409	168,80162320689	207,514902983951	257,079492378544	19,8258357578369	11967,9156813138	36,4875456417153	925,85	1485,85	15,2	25,2	2,9	0	5,22491964285714	114,693106293546	0	0	0	0	0	0	198	3,76032907831919
14/08/2012	108	5	13,35	2,62124878544033	0,579258112593666	1	4,53589748998989	5,28088730762632	5,06007732501941	0,00160000000028228	397,194512309102	13,6996874155981	11,75	23,5	0	21,35	64,5	0	24,7682648638142	109,633028968527	198	0,821215447748239	0,343027641801409	1,55593821944416	1,33512823683725	3,72494908818216	3,72494908818216	0	0	1494,45	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,926329118697587	1,16424308954965	0,34613162302618	184,311475199283	212,883037109818	281,312395348653	27,3717432955335	11967,9156813138	36,2959625054588	925,85	1485,85	14,2	28,5	1,8	0	5,21109285714286	109,633028968527	0	0	0	0	0	0	198	4,53589748998989
15/08/2012	109	6	14,4	2,62124878525535	0,55370216650771	1	4,79009539649001	5,57311837210318	5,12121506242257	0,00160000000016937	338,206756548635	13,6569023115221	11,2	22,4	0	22,4	67,6	0	22,7631500807266	104,511813906104	198	0,817335471217275	0,34613162302618	1,65800349403732	1,20610018435671	3,91511487806586	3,91511487806586	0	0	1508,85	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,85290168263823	1,16346709424346	0,350463219875059	199,843713514051	138,363043034584	0	0	11967,9156813138	36,1015106481531	1485,85	1685,85	14,6	30,2	2,8	0	4,68639999999999	104,511813906104	0	0	0	0	0	0	198	4,79009539649001
16/08/2012	110	6	9,5	2,62124878514436	0,544504110636889	1	3,86855760639333	4,49675021923948	4,23303714738567	0,00160000000010162	289,207587677491	13,6137722007066	10,05	20,1	0	17,5	77,9	3,3	24,2816885480375	103,578776758718	198	0,811920975156176	0,350463219875059	1,35578715500876	1,09207408315495	3,14096306423072	3,14096306423072	0	0	1518,35	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,897491393964416	1,16238419503124	0,35046321990099	142,293739659265	146,913848018226	0	0	11967,9156813138	35,9042281226135	1485,85	1685,85	11,8	23,2	3,9	0	4,46599999999999	103,578776758718	0	0	0	0	0	0	198	3,86855760639333
17/08/2012	111	6	8,6	2,62124878507777	0,523125135145042	1	4,23068344944495	4,91767957578761	4,47159571265439	0,00160000000006097	338,142475716508	13,5703105015414	12,3	24,6	0	16,6	65,5	0	22,5201152666473	99,1071810460639	198	0,811920975123762	0,35046321990099	1,48269894407431	1,03661508094108	3,4349806317133	3,4349806317133	0	0	1526,95	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,83614629986355	1,16238419502475	0,350463219916549	133,688205480615	204,454270235893	0	0	11967,9156813138	35,7041543451647	1485,85	1685,85	9,8	23,4	2,1	0	4,26647999999999	99,1071810460639	0	0	0	0	0	0	198	4,23068344944495
18/08/2012	112	6	7,55	2,62124878503782	0,502056469929616	1	2,48327105699016	2,88651502859811	2,55363390887253	0,00160000000003658	172,675074216682	13,5265303647839	6,55	13,1	0	15,55	79,3	0,3	21,8711745138238	96,8535471371914	198	0,811920975104313	0,350463219916549	0,870295170558343	0,537414050832762	2,01621985803977	2,01621985803977	0	0	1534,5	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,785816641413476	1,16238419502086	0,350463219925885	124,30395422496	48,3711199917221	0	0	11967,9156813138	35,5013301239148	1485,85	1685,85	9,3	21,8	1,6	0	4,09131999999999	96,8535471371914	0	0	0	0	0	0	198	2,48327105699016
19/08/2012	113	6	8,55	2,62124878501384	0,489159328975714	1	2,68320381760295	3,11891370959505	2,71194219687308	0,00160000000002195	195,658827440916	13,4824446735833	7,8	15,6	0	16,55	81,3	0	20,9028150234591	94,1416049403183	198	0,811920975092644	0,350463219925885	0,940364249634555	0,53339273691259	2,17854945996049	2,17854945996049	0	0	1543,05	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,75313961824462	1,16238419501853	0,350463219931486	133,225679426638	62,4331480142779	0	0	11967,9156813138	35,295797685572	1485,85	1685,85	9,6	23,5	2,5	0	3,89295999999999	94,1416049403183	0	0	0	0	0	0	198	2,68320381760295
20/08/2012	114	6	10,35	2,62124878499946	0,57647275222383	1	3,67157725758125	4,26778337499678	4,26778337499678	0,00160000000001317	271,855132402549	13,4380660443044	11,55	23,1	0	18,35	71,7	20	27,0558983077327	109,873821565321	198	0,811920975085643	0,350463219931486	1,28675278791914	1,28675278791914	2,98103058707764	2,98103058707764	0	0	1553,4	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	1	1,16238419501713	0,350463219934847	150,929225330022	120,925907072527	0	0	11967,9156813138	35,087600700675	1485,85	1685,85	10,5	26,2	1	20	3,65284	109,873821565321	0	0	0	0	0	0	198	3,67157725758125
21/08/2012	115	6	11,25	2,62124878499083	0,554918290733947	1	4,27810696148909	4,97280391662407	4,77492665301229	0,0016000000000079	267,729575045371	13,393406828115	12,25	24,5	0	19,25	62,7	0	24,9733346450936	105,098894912309	198	0,811920975081442	0,350463219934847	1,49931914094915	1,30144187733736	3,47348477567492	3,47348477567492	0	0	1564,65	22632,35684246	21214,7141735705	1638,28049061118	9694,6611562304	11174,2854638287	1417,64266888951	9881,7725267289	12	0,931676938971511	1,16238419501629	0,350463219936863	160,64456710206	107,08500794331	0	0	11967,9156813138	34,8767843071101	1485,85	1685,85	11,2	27,3	1,4	0	3,39184	105,098894912309	0	0	0	0	0	0	198	4,27810696148909
22/08/2012	116	6	15,35	2,61321790805976	0,530802499557117	0,98602752710495	4,70810550329139	5,47262742549274	4,98944736428954	0,00160000000000474	206,376114391534	13,3484791132987	10,7	21,4	0	23,35	59,8	0	22,9427287828325	100,10944754802	198	0,811920975078921	0,350463219936863	1,65001781448596	1,22024906246091	3,82260961100678	3,76919830182863	0	0	1580	22625,1864166333	21207,5437477438	1633,26119253251	9692,5100284824	11167,2154208	1417,64266888951	9881,7725267289	12	0,859963314224986	1,16238419501578	0,350463219938073	213,446157420183	-7,07004302864874	0	0	11967,9156813138	34,6633951317939	1485,85	1685,85	13,2	33,5	2,2	0	3,03572	100,10944754802	0	0	0	0	0	0	198	4,70810550329139
23/08/2012	117	6	15,75	2,5575507071973	0,505603270444544	0,885411645239868	5,52593801038076	6,4232630059019	5,18128473702435	0,00160000000000284	170,329690475569	13,3032947282572	11,2	22,4	0	23,75	57,6	0	20,918461182243	94,9281628109953	198	0,811920975077409	0,350463219938073	1,93663802829623	1,20877473402823	4,48662497760567	3,97251000299612	0	0	1595,75	22575,4835587232	21157,8408898337	1598,46919199547	9677,59917110938	11118,208380972	1417,64266888951	9881,7725267289	12	0,790038869932249	1,16238419501548	0,351590840920737	219,336730303568	-49,0070398279993	0	0	11967,9156813138	34,4474813104047	1485,85	1685,85	14,9	32,6	2,8	0	2,67032	94,9281628109953	0	0	0	0	0	0	198	5,52593801038076
24/08/2012	118	6	15,85	2,45248766624309	0,479435165712098	0,881076470797485	4,85367634372725	5,64046839284702	4,35159135340642	0,00160000000000171	127,600009998396	13,2578652451661	9,9	19,8	0	23,85	64,2	0	19,3593026612716	90,5765714575889	198	0,810511448849079	0,351590840920737	1,70650814724815	0,88547154395656	3,93396024559887	3,46611980944986	0	0	1611,6	22481,6772721587	21064,0346032692	1532,80479140029	9649,45728514002	11025,7153410325	1417,64266888951	9881,7725267289	12	0,720332685338947	1,16210228976982	0,3595074844876	220,093049937939	-92,4930399395431	0	0	11967,9156813138	34,2290925050489	1485,85	1685,85	17,6	30,1	3	0	2,3026	90,5765714575889	0	0	0	0	0	0	198	4,85367634372725
25/08/2012	119	6	12,1	2,29230005024205	0,479174603321156	1	1,45029619730265	1,68252216221476	1,50720886701119	0,00160000000000102	27,572991842332	13,2122019842489	2,2	4,4	0	20,1	95,9	4,3	23,0550409035095	93,3693625905777	198	0,800615644390499	0,3595074844876	0,521392337654207	0,346079042450642	1,16112982456055	1,16112982456055	0	0	1623,7	22338,652615016	20921,0099461265	1432,68753140037	9606,54988799719	10884,6929659879	1417,64266888951	9881,7725267289	12	0,814714278969408	1,1601231288781	0,374937825097795	168,595366886923	-141,022375044591	0	0	11967,9156813138	34,0082799197562	1485,85	1685,85	18,5	21,7	1,1	0	2,02188	93,3693625905777	0	0	0	0	0	0	198	1,45029619730265
26/08/2012	120	6	15,7	2,14536544325508	0,474087689851403	1	2,88454358971993	3,33529836216757	2,96533277593241	0,00160000000000061	84,8338698117919	13,1663160186348	8,6	17,2	0	23,7	88,6	0,5	22,3374828071868	90,9040298146453	198	0,781327718627756	0,374937825097795	1,08152449992938	0,711558913694224	2,25377386223819	2,25377386223819	0	0	1639,4	22207,4610016353	20789,8183327458	1340,85340203391	9567,192403983	10755,3379773134	1417,64266888951	9881,7725267289	12	0,811123998054736	1,15626554372555	0,399748363895056	214,188858486266	-129,354988674474	0	0	11967,9156813138	33,7850963137009	1485,85	1685,85	18	29,4	1,5	0	1,65764	90,9040298146453	0	0	0	0	0	0	198	2,88454358971993
27/08/2012	121	6	16,05	1,97960502466244	0,459111261690128	0,893438876454071	4,09674513807463	4,7115146310332	3,71524373940493	0,00160000000000037	71,4613273105387	13,1202181797669	10,9	21,8	0	24,05	73,9	0	20,7670434117189	87,1887860752404	198	0,75031454513118	0,399748363895056	1,63766716624036	0,968948914069222	3,07384746479284	2,74629482533571	0	0	1655,45	22059,4606278922	20641,8179590027	1237,25314041374	9522,79229186007	10609,4095435056	1417,64266888951	9881,7725267289	12	0,769197066363181	1,15006290902624	0,423947277372205	217,389761118338	-145,928433807799	0	0	11967,9156813138	33,5595960120548	1485,85	1685,85	16,6	31,5	0,8	0	1,28528	87,1887860752404	0	0	0	0	0	0	198	4,09674513807463
28/08/2012	122	6	16,95	1,7675899005536	0,440347404420406	0,836558487391693	4,40949246398078	5,0445174988015	3,6121750081952	0,00160000000000022	42,2618667680105	13,0739190633273	10,45	20,9	0	24,95	68,4	0	19,2526896529774	83,5766110670452	198	0,720065903284743	0,423947277372205	1,86939232469791	0,955997095267817	3,17512517410359	2,65617791292739	0	0	1672,4	21870,1614099381	20452,5187410486	1104,74368784585	9466,00252647383	10422,7604310849	1417,64266888951	9881,7725267289	12	0,715118574783708	1,14401318065695	0,453009578167519	228,910979188743	-186,649112420732	0	0	11967,9156813138	33,3318349143817	1485,85	1685,85	16,7	33,2	1,6	0	0,892040000000001	83,5766110670452	0	0	0	0	0	0	198	4,40949246398078
29/08/2012	123	6	17,75	1,51632094640225	0,422104096298208	0,760369228774529	5,12826072928095	5,82953810417504	3,68724586695253	0,00160000000000013	17,414165797643	13,0274290356484	9,5	19	0	25,75	64,8	0	17,6950819620815	79,8893652000926	198	0,683738027290602	0,453009578167519	2,32315122970462	1,02109718342632	3,50638687447042	2,66614868352621	0	0	1690,15	21645,8141294459	20228,1714605564	947,700591501327	9398,69834232618	10201,5539135386	1417,64266888951	9881,7725267289	12	0,662971406782969	1,13674760545812	0,493103612232377	238,620683343939	-221,206517546296	0	0	11967,9156813138	33,101870500491	1485,85	1685,85	17	34,5	3,2	0	0,480240000000001	79,8893652000926	0	0	0	0	0	0	198	5,12826072928095
30/08/2012	124	7	18	1,22765369415711	0,40348164242471	0,684380997554329	5,98892626572673	6,74786753840261	3,69350080807041	0,00160000000000008	0	12,9807582405794	11,1	22,2	0	26,9	58,7	0	16,1023884208858	76,1958643920222	198	0,633620484709529	0,493103612232377	2,95316117502321	1,09647588167506	3,7947063633794	2,59702492639535	0	0	1708,15	21388,0755113699	19970,4328424804	767,283558848157	9321,37675690339	9947,42352240259	1417,64266888951	9881,7725267289	0	0,609334778308591	1,12672409694191	0,545240455667397	254,130391136013	-254,130391136013	0	0	11967,9156813138	32,8697618336748	1685,85	1685,85	18,4	35,4	3,2	0	0	76,1958643920222	0	0	0	0	767,283558848157	9321,37675690339	79,8893652000926	5,98892626572673
31/08/2012	125	0	0	0	0,40348164242471	0,684380997554329	3,86413353695812	2,10688193045072	0,647780053897503	0	0	12,9339166067782	8,45	16,9	0	24,75	72,5	0	15,4546083669883	0	0	0	0,545240455667397	2,10688193045072	0,647780053897503	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,554489959396895	0,545240455667397	0,545240455667397	0	0	0	0	0	32,6355695612604	1685,85	1685,85	16,6	32,9	1,2	0	0	75,5480843381247	0	0	0	0	767,283558848157	9321,37675690339	79,8893652000926	3,86413353695812
01/09/2012	126	0	0	0	0,40348164242471	0,684380997554329	3,72310776799559	2,02998897592074	0,574931976249577	0	0	12,8869138554	8,35	16,7	0	23,5	78,5	0	14,8796763907388	0	0	0	0,545240455667397	2,02998897592074	0,574931976249577	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,532183483711719	0,545240455667397	0,545240455667397	0	0	0	0	0	32,3993559124162	1685,85	1685,85	17,6	29,4	2,8	0	0	74,9731523618752	0	0	0	0	767,283558848157	9321,37675690339	79,8893652000926	3,72310776799559
02/09/2012	127	0	0	0	0,40348164242471	0,684380997554329	4,02648688162347	2,19540354207518	0,576378946273294	0	0	12,8397595081565	10,7	21,4	0	23,45	78,4	0	14,3032974444655	0	0	0	0,545240455667397	2,19540354207518	0,576378946273294	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,512385550645274	0,545240455667397	0,545240455667397	0	0	0	0	0	32,1611846931591	1685,85	1685,85	15	31,9	1,2	0	0	74,3967734156019	0	0	0	0	767,283558848157	9321,37675690339	79,8893652000926	4,02648688162347
03/09/2012	128	0	0	0	0,40348164242471	0,684380997554329	1,27849919512673	0,6970894837213	0,233391124916933	0	0	12,7924628957172	2,7	5,4	0	22,8	97,8	2,5	16,5699063195485	0	0	0	0,545240455667397	0,6970894837213	0,233391124916933	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,57862594505735	0,545240455667397	0,545240455667397	0	0	0	0	0	31,921121278516	1685,85	1685,85	19,3	26,3	1,1	0	0	76,6633822906849	0	0	0	0	767,283558848157	9321,37675690339	79,8893652000926	1,27849919512673
04/09/2012	129	0	0	0	0,40348164242471	0,684380997554329	4,06019848283348	2,2137844708802	0,720745963389282	0	0	12,7450331664298	10,65	21,3	0	26,9	78,6	0	15,8491603561592	0	0	0	0,545240455667397	2,2137844708802	0,720745963389282	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,570589060590514	0,545240455667397	0,545240455667397	0	0	0	0	0	31,6792326018038	1685,85	1685,85	18,9	34,9	1,7	0	0	75,9426363272956	0	0	0	0	767,283558848157	9321,37675690339	79,8893652000926	4,06019848283348
05/09/2012	130	0	0	0	0,40348164242471	0,684380997554329	4,75630690934609	2,59333094654585	1,54976169662461	0	0	12,6974792953343	10,3	20,6	0	23,25	72,2	6,6	20,8993986595346	0	0	0	0,545240455667397	2,59333094654585	1,54976169662461	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,773042711988955	0,545240455667397	0,545240455667397	0	0	0	0	0	31,435587140996	1685,85	1685,85	17,1	29,4	3,4	0	0	80,992874630671	0	0	0	0	767,283558848157	9321,37675690339	82,5426363272956	4,75630690934609
06/09/2012	131	0	0	0	0,40348164242471	0,684380997554329	4,71651442733199	2,57163447552035	1,33193673148762	0	0	12,6498100934479	10,5	21	0	20,5	57,2	0	19,567461928047	0	0	0	0,545240455667397	2,57163447552035	1,33193673148762	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,719676262380669	0,545240455667397	0,545240455667397	0	0	0	0	0	31,1902549021574	1685,85	1685,85	12,8	28,2	2,3	0	0	79,6609378991834	0	0	0	0	767,283558848157	9321,37675690339	82,5426363272956	4,71651442733199
07/09/2012	132	0	0	0	0,40348164242471	0,684380997554329	3,06405313961037	1,67064573003028	1,67064573003028	0	0	12,6020342172994	5,1	10,2	0	17,15	70,9	16	27,3693542699697	0	0	0	0,545240455667397	1,67064573003028	1,67064573003028	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	30,9433073999314	1685,85	1685,85	11,9	22,4	3,6	0	0	93,9902921691531	0	0	0	0	767,283558848157	9321,37675690339	95,6609378991834	3,06405313961037
08/09/2012	133	0	0	0	0,40348164242471	0,684380997554329	4,65769153790972	2,53956185648808	2,25576925788639	0	0	12,5541601786902	10,8	21,6	0	17,35	58,2	0	25,1135850120833	0	0	0	0,545240455667397	2,53956185648808	2,25576925788639	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,942470877065073	0,545240455667397	0,545240455667397	0	0	0	0	0	30,6948176350758	1685,85	1685,85	8,8	25,9	3,9	0	0	91,7345229112668	0	0	0	0	767,283558848157	9321,37675690339	95,6609378991834	4,65769153790972
09/09/2012	134	0	0	0	0,40348164242471	0,684380997554329	3,53528012996507	1,92757774897405	1,44157123326915	0	0	12,5061963546646	10,6	21,2	0	17	70,5	0	23,6720137788142	0	0	0	0,545240455667397	1,92757774897405	1,44157123326915	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,864792872316919	0,545240455667397	0,545240455667397	0	0	0	0	0	30,4448600690519	1685,85	1685,85	9,6	24,4	2,1	0	0	90,2929516779976	0	0	0	0	767,283558848157	9321,37675690339	95,6609378991834	3,53528012996507
10/09/2012	135	0	0	0	0,40348164242471	0,684380997554329	4,27046811839944	2,3284319827892	1,54717964050189	0	0	12,458150997667	10,75	21,5	0	18,15	63,5	0	22,1248341383123	0	0	0	0,545240455667397	2,3284319827892	1,54717964050189	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,815151989628588	0,545240455667397	0,545240455667397	0	0	0	0	0	30,1935105956767	1685,85	1685,85	9,3	27	3,4	0	0	88,7457720374957	0	0	0	0	767,283558848157	9321,37675690339	95,6609378991834	4,27046811839944
11/09/2012	136	0	0	0	0,40348164242471	0,684380997554329	5,45543522634006	2,97452398867362	1,72657043091742	0	0	12,4100322458708	9,3	18,6	0	22,8	52	0	20,3982637073949	0	0	0	0,545240455667397	2,97452398867362	1,72657043091742	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,761874453798633	0,545240455667397	0,545240455667397	0	0	0	0	0	29,9408465098602	1685,85	1685,85	12,8	32,8	3,9	0	0	87,0192016065783	0	0	0	0	767,283558848157	9321,37675690339	95,6609378991834	5,45543522634006
12/09/2012	137	0	0	0	0,40348164242471	0,684380997554329	2,97036679534284	1,61956414499204	1,31810482005801	0	0	12,3618481336583	4,9	9,8	0	17,6	76,4	5,8	24,8801588873369	0	0	0	0,545240455667397	1,61956414499204	1,31810482005801	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,902144067059052	0,545240455667397	0,545240455667397	0	0	0	0	0	29,6869464734546	1685,85	1685,85	10,5	24,7	3,8	0	0	91,5010967865203	0	0	0	0	767,283558848157	9321,37675690339	95,6609378991834	2,97036679534284
13/09/2012	138	0	0	0	0,40348164242471	0,684380997554329	1,82759877541111	0,996480789082329	0,996480789082329	0	0	12,3136066022378	4,9	9,8	0	13,5	90,8	11,9	28,0435192109177	0	0	0	0,545240455667397	0,996480789082329	0,996480789082329	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	29,4318904782537	1685,85	1685,85	9,5	17,5	1,5	0	0	102,404615997438	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	1,82759877541111
14/09/2012	139	0	0	0	0,40348164242471	0,684380997554329	3,52443053177278	1,92166210911188	1,79204465919656	0	0	12,2653155103786	10,25	20,5	0	16,6	63,7	0	26,2514745517211	0	0	0	0,545240455667397	1,92166210911188	1,79204465919656	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,965685923240967	0,545240455667397	0,545240455667397	0	0	0	0	0	29,1757598061849	1685,85	1685,85	7,8	25,4	2,6	0	0	100,612571338241	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,52443053177278
15/09/2012	140	0	0	0	0,40348164242471	0,684380997554329	3,90191935664788	2,12748428799613	1,73852341007049	0	0	12,2169826452514	10,15	20,3	0	16,45	52,7	0	24,5129511416506	0	0	0	0,545240455667397	2,12748428799613	1,73852341007049	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,903976396409129	0,545240455667397	0,545240455667397	0	0	0	0	0	28,918636986749	1685,85	1685,85	7,6	25,3	2,1	0	0	98,8740479281709	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,90191935664788
